participant,group,mean_rt__P_0,mean_rt__P_1,mean_rt__P_2,mean_rt__P_5,acc__P_0,acc__P_1,acc__P_2,acc__P_5,mean_rt__P_congruent,mean_rt__P_incongruent,mean_rt__P_neutral,acc__P_congruent,acc__P_incongruent,acc__P_neutral,mean_rt__M_1,mean_rt__M_2,mean_rt__M_5,acc__M_1,acc__M_2,acc__M_5,mean_rt__M_congruent,mean_rt__M_incongruent,mean_rt__M_neutral,acc__M_congruent,acc__M_incongruent,acc__M_neutral
181625310168,BCA,0.5284041666666667,0.5596533333333333,0.5485125,0.6409375,100,93.75,100,100,0.5032083333333334,0.6673478260869565,0.5284041666666667,100,95.83333333333334,100,0.5109333333333334,0.5428791666666667,0.4710916666666667,100,100,100,0.48404166666666665,0.5281375,0.512725,100,100,100
191352558881,BCA,0.588925,0.55683125,0.68219375,0.5943499999999999,100,100,100,100,0.5764791666666667,0.6457708333333333,0.588925,100,100,100,0.6620958333333333,0.5989347826086957,0.5305541666666667,100,95.83333333333334,100,0.5489083333333333,0.6201,0.6234583333333333,100,95.83333333333334,100
230068048695,CAB,0.4946375,0.4665875,0.44856,0.4924928571428571,100,100,93.75,87.5,0.46949166666666664,0.4676619047619048,0.4946375,100,87.5,100,0.5922782608695653,0.5770590909090909,0.5412434782608696,95.83333333333334,91.66666666666666,95.83333333333334,0.5359875,0.61587,0.56605,100,83.33333333333334,100
231023528450,ACB,0.4973416666666667,0.51438,0.5085666666666666,0.5226142857142857,100,93.75,93.75,87.5,0.49096666666666666,0.54388,0.4973416666666667,100,83.33333333333334,100,0.8189421052631579,1.1059312499999998,1.1207625,79.16666666666666,66.66666666666666,66.66666666666666,0.6001291666666667,1.10405,1.4711315789473685,100,33.33333333333333,79.16666666666666
277529272856,CAB,0.5314913043478261,0.60726875,0.5834642857142857,0.5598785714285714,95.83333333333334,100,87.5,87.5,0.5394958333333333,0.63876,0.5314913043478261,100,83.33333333333334,95.83333333333334,0.7045714285714286,0.8350454545454545,0.6737291666666667,87.5,91.66666666666666,100,0.67945,0.8038,0.7371173913043478,100,83.33333333333334,95.83333333333334
294874663208,CAB,0.39713478260869567,0.4228857142857143,0.3896125,0.42925,95.83333333333334,87.5,100,100,0.3973875,0.43113181818181817,0.39713478260869567,100,91.66666666666666,95.83333333333334,0.6015222222222222,0.5008958333333333,0.43895833333333334,75,100,100,0.5110791666666666,0.5240277777777778,0.48689583333333336,100,75,100
318020814820,ABC,0.5210458333333333,0.5167437500000001,0.50839375,0.492325,100,100,100,100,0.4869,0.5247416666666667,0.5210458333333333,100,100,100,0.642259090909091,0.6206391304347826,0.5748739130434782,91.66666666666666,95.83333333333334,95.83333333333334,0.5498166666666666,0.656705,0.6373666666666666,100,83.33333333333334,100
392002593306,BCA,0.5364125,0.60475625,0.5702125,0.5477066666666667,100,100,100,93.75,0.5350666666666667,0.6162391304347826,0.5364125,100,95.83333333333334,100,0.6632045454545454,0.6065,0.6037958333333333,91.66666666666666,95.83333333333334,100,0.5834374999999999,0.6749954545454545,0.6164652173913043,100,91.66666666666666,95.83333333333334
414654074748,CAB,0.596525,0.61126875,0.63708125,0.65145,100,100,100,100,0.6142625,0.6522708333333334,0.596525,100,100,100,1.0036695652173913,0.8738666666666667,0.850625,95.83333333333334,100,100,0.8226958333333333,0.9646304347826087,0.9392083333333333,100,95.83333333333334,100
458214205270,CAB,0.4752416666666667,0.4845875,0.4516125,0.47495625,100,100,100,100,0.4472875,0.49348333333333333,0.4752416666666667,100,100,100,0.6091652173913044,0.5336625,0.5246875,95.83333333333334,100,100,0.5107583333333333,0.6214217391304347,0.5358458333333334,100,95.83333333333334,100
483748594322,ACB,0.605725,0.6016933333333333,0.902725,0.637825,100,93.75,100,100,0.6709173913043478,0.7601291666666666,0.605725,95.83333333333334,100,100,0.7889869565217391,0.920895652173913,0.746904347826087,95.83333333333334,95.83333333333334,95.83333333333334,0.7482,0.9155045454545454,0.7981833333333334,95.83333333333334,91.66666666666666,100
484025127976,BAC,0.500075,0.516975,0.5925625,0.52015,100,100,100,100,0.5075333333333333,0.578925,0.500075,100,100,100,0.6226333333333334,0.5613217391304348,0.5473541666666667,100,95.83333333333334,100,0.5364875,0.626175,0.5689652173913043,100,100,95.83333333333334
501104472111,BCA,0.5037416666666666,0.54841875,0.4809375,0.53799375,100,100,100,100,0.48746666666666666,0.5574333333333333,0.5037416666666666,100,100,100,0.6393958333333334,0.6386041666666666,0.5995916666666666,100,100,100,0.5979666666666666,0.6341666666666667,0.6454583333333334,100,100,100
517308643925,BCA,0.5622291666666667,0.6318,0.58190625,0.5911533333333333,100,93.75,100,93.75,0.5167916666666666,0.6932636363636364,0.5622291666666667,100,91.66666666666666,100,0.7196416666666666,0.6907260869565217,0.6007695652173913,100,95.83333333333334,95.83333333333334,0.5885916666666666,0.7841045454545454,0.6499708333333334,100,91.66666666666666,100
560520040965,CAB,0.41749166666666665,0.43422666666666665,0.4502625,0.43344,100,93.75,100,93.75,0.4233625,0.4572045454545454,0.41749166666666665,100,91.66666666666666,100,0.5443521739130435,0.5120666666666667,0.4743,95.83333333333334,100,100,0.4694583333333333,0.5668260869565217,0.4953708333333333,100,95.83333333333334,100
